Names,Names2,Links,Brands,Prices
کت بته جقه,کت بته جقه سورمه ای,https://diza.gallery/product-2321/bottehjegheh_blazer_Pari_Diza#467900660012,Pari,ناموجود
کت بته جقه,کت بته جقه اکر,https://diza.gallery/product-2321/bottehjegheh_blazer_Pari_Diza#4680964268,Pari,"۴,۶۰۰,۰۰۰تومان"
کت سفید تک دکمه,کت سفید تک دکمه,https://diza.gallery/product-2322/white_jacket_A8_Diza#57907532479,A8,"۲,۲۸۰,۰۰۰تومان"
جلیقه بژ نواردوزی,جلیقه بژ نواردوزی,https://diza.gallery/product-2323/beige_brwon_vest_Zi_Diza#579075600432,zi,ناموجود
شلوار قهوه ای و سیاه,شلوار قهوه ای و سیاه,https://diza.gallery/product-2326/black_and_brown_trousars_Zi_Diza#56807521468,zi,ناموجود
پالتو سیاه یقه دار,پالتو سیاه یقه دار,https://diza.gallery/product-2327/long_black_coat_ArigaTorosian_Diza#46863126932,ariga torosian,"۹,۵۳۰,۰۰۰تومان"
اورکت پشمی خال دار,اورکت پشمی خال دار,https://diza.gallery/product-2328/polka_dot_jacket_A8_Diza#57741235793,A8,"۱,۹۸۰,۰۰۰تومان"
تیشرت black black,تیشرت black black سیاه,https://diza.gallery/product-2329/%D8%AA%DB%8C%D8%B4%D8%B1%D8%AA-black-black#57906311842,ariga torosian,"۲,۲۴۰,۰۰۰تومان"
کت میرکا سبز و بنفش,کت میرکا سبز و بنفش,https://diza.gallery/product-2330/mireka_blazer_NaghmehKiomarsi_Diza#345477950065,نغمه کیومرثی,"۶,۴۰۰,۰۰۰تومان"
کت میرکا بته جقه,کت میرکا بته جقه,https://diza.gallery/product-2331/bottehjegheh_mireka_blazer_NaghmehKiyomarsi_Diza#56842269052,نغمه کیومرثی,"۶,۴۰۰,۰۰۰تومان"
کراپ تاپ گلدار,کراپ تاپ گلدار نسکافه ای,https://diza.gallery/product-2332/floral_brown_croptop_NtoZ_Diza#4570742158,N to Z,"۲,۵۰۰,۰۰۰تومان"
کراپ تاپ لوزی,کراپ تاپ لوزی,https://diza.gallery/product-2333/gray_gold_croptop_NtoZ_Diza#2466642569,N to Z,"۲,۵۰۰,۰۰۰تومان"
شومیز گلاب قلمکار,شومیز گلاب قلمکار,https://diza.gallery/product-2334/golab_white_shirt_Gonbad_Diza#4690742568,GONBAD,ناموجود
کراپ تاپ سبز گلدار,کراپ تاپ سبز گلدار پشمی,https://diza.gallery/product-2335/green_floral_croptop_NtoZ_Diza#57907321467,N to Z,"۲,۱۰۰,۰۰۰تومان"
کراپ تاپ خال دار,کراپ تاپ خال دار مشکی,https://diza.gallery/product-2336/black_polkadot_croptop_NtoZ_Diza#670064435782,N to Z,"۲,۱۰۰,۰۰۰تومان"
کت طرح ایران,کت طرح ایران آینه دوزی,https://diza.gallery/product-2337/iran_black_blazer_Jutti9_Diza#567907642157,Jutti 9,ناموجود
کت طرح ایران,کت طرح ایران گلدوزی,https://diza.gallery/product-2337/iran_black_blazer_Jutti9_Diza#579087542157,Jutti 9,"۴,۵۵۰,۰۰۰تومان"
ست نیمتنه و دامن کرم,ست نیمتنه و دامن کرم تور,https://diza.gallery/product-2339/beige_set_NtoZ_Diza#4807321469532,N to Z,ناموجود
پیراهن پالیز سورمه ای,پیراهن پالیز سورمه ای تافته,https://diza.gallery/product-2340/dark_blue_paliz_dress_Addi_Diza#56790423589,ADDIE,"۳,۴۰۰,۰۰۰تومان"
کلاه مخمل کوک دوزی,کلاه مخمل کوک دوزی سبز,https://diza.gallery/product-2341/velvet_hat_NaghmehKiyomarsi_Diza#641290764420,نغمه کیومرثی,ناموجود
کلاه مخمل کوک دوزی,کلاه مخمل کوک دوزی بنفش,https://diza.gallery/product-2341/velvet_hat_NaghmehKiyomarsi_Diza#680009732573,نغمه کیومرثی,"۱,۳۰۰,۰۰۰تومان"
کرست قرمز نقش دار,کرست قرمز نقش دار قرمز,https://diza.gallery/product-2342/red_corset_NtoZ_Diza#5680875235,virago,"۱,۴۰۰,۰۰۰تومان"
کرست آبی نقش دار,کرست آبی نقش دار,https://diza.gallery/product-2343/blue_corset_NtoZ_Diza#568042234568,virago,"۱,۴۰۰,۰۰۰تومان"
ست دامن و نیمتنه گلدار,ست دامن و نیمتنه گلدار مشکی,https://diza.gallery/product-2344/black_floral_set_NtoZ_Diza#679075225601,N to Z,"۵,۸۰۰,۰۰۰تومان"
کراپ تاپ گلدار,کراپ تاپ گلدار پشمی,https://diza.gallery/product-2345/pink_floral_corset#34570964257,N to Z,"۲,۱۰۰,۰۰۰تومان"
بند عینک رنگی,بند عینک رنگی 2,https://diza.gallery/product-2346/glasses_strapes_NaghmehKiyomarsi_Diza#34608521368,نغمه کیومرثی,ناموجود
بند عینک رنگی,بند عینک رنگی 3,https://diza.gallery/product-2346/glasses_strapes_NaghmehKiyomarsi_Diza#3579853258,نغمه کیومرثی,"۷۲۰,۰۰۰تومان"
بند عینک رنگی,بند عینک رنگی 4,https://diza.gallery/product-2346/glasses_strapes_NaghmehKiyomarsi_Diza#567963168,نغمه کیومرثی,ناموجود
بند عینک رنگی,بند عینک رنگی 1,https://diza.gallery/product-2346/glasses_strapes_NaghmehKiyomarsi_Diza#58006423683,نغمه کیومرثی,"۷۲۰,۰۰۰تومان"
نیم تنه بندی طاووس,نیم تنه بندی طاووس بنفش و آبی,https://diza.gallery/product-2347/tavous_croptop_NtoZ_Diza#78943246,N to Z,ناموجود
نیم تنه بندی گل ها,نیم تنه بندی گل ها,https://diza.gallery/product-2348/beige_floral_corset_NtoZ_Diza#35799642268,N to Z,"۲,۰۰۰,۰۰۰تومان"
شلوار تور پولکی,شلوار تور پولکی سیاه,https://diza.gallery/product-2349/bkack_shimmery_trousars_NtoZ_Diza#67907432579,N to Z,ناموجود
دستکش تور خال دار,دستکش تور خال دار کرم,https://diza.gallery/product-2350/white_gloves_Virago_Diza#568952478,virago,ناموجود
گردنبند 90 cross,گردنبند 90 cross,https://diza.gallery/product-2351/lotus_earrings_Mimte_Diza#566800634,میم ت,ناموجود
گردنبند 90,گردنبند 90,https://diza.gallery/product-2352/ninety_necklace_MimTim_Diza#35799076427,میم ت,"۵۰۰,۰۰۰تومان"
گردنبند 45 cross,گردنبند 45 cross,https://diza.gallery/product-2353/forty_five_necklace_Mimte_Diza#752215689903,میم ت,"۴۵۰,۰۰۰تومان"
گردنبند 45,گردنبند 45,https://diza.gallery/product-2354/mirorr_necklace_MimTe_Diza#45679095327,میم ت,"۴۵۰,۰۰۰تومان"
گوشواره فلورا,گوشواره فلورا,https://diza.gallery/product-2355/flora_earrings_MimTe_Diza#4589006268,میم ت,"۷۱۰,۰۰۰تومان"
گوشواره نیلوفر,گوشواره نیلوفر,https://diza.gallery/product-2356/lotus_earrings_MimTe_Diza#45689075259,میم ت,"۴۱۰,۰۰۰تومان"
شومیز گلاب قلمکاری,شومیز گلاب قلمکاری,https://diza.gallery/product-2357/black_golab_blouse_Gownbad_Diza#45790742215,GONBAD,"۲,۸۵۰,۰۰۰تومان"
گوشواره خاتم کاری تبر,گوشواره خاتم کاری تبر خاتم آبی,https://diza.gallery/product-2358/tabbar_earrings_Mescube_Diza#468085268,Mescube,ناموجود
گوشواره خاتم کاری تبر,گوشواره خاتم کاری تبر خاتم قرمز,https://diza.gallery/product-2358/tabbar_earrings_Mescube_Diza#56808422147,Mescube,ناموجود
گردنبند بلند آویزدار,گردنبند بلند آویزدار آهنگ,https://diza.gallery/product-2359/red_long_necklaces_Nassimbroujeni_Diza#4606213579,nassimboroujeni,ناموجود
گردنبند بلند آویزدار,گردنبند بلند آویزدار آلبالو,https://diza.gallery/product-2359/red_long_necklaces_Nassimbroujeni_Diza#46797421369,nassimboroujeni,"۸۵۰,۰۰۰تومان"
گردنبند بلند آویزدار,گردنبند بلند آویزدار گیلاس,https://diza.gallery/product-2359/red_long_necklaces_Nassimbroujeni_Diza#4680732116,nassimboroujeni,"۸۵۰,۰۰۰تومان"
گردنبند بلند آویزدار,گردنبند بلند آویزدار صدف,https://diza.gallery/product-2359/red_long_necklaces_Nassimbroujeni_Diza#75213689743,nassimboroujeni,"۸۵۰,۰۰۰تومان"
گوشواره آینه طلایی,گوشواره آینه طلایی,https://diza.gallery/product-2360/golden_mirror_earrings_MimTe_Diza#6521158,میم ت,"۵۸۰,۰۰۰تومان"
کت رودوزی دورو گل و بلبل,کت رودوزی دورو گل و بلبل آبی,https://diza.gallery/product-2363/flowers_and_birds_blue_blazer_Ou_Diza#5790631470,او,ناموجود
کت بلبل شیرین نفس,کت بلبل شیرین نفس کرم,https://diza.gallery/product-2365/beige_blazer_with_bird_Ou_Diza#654756847,او,"۶,۱۰۰,۰۰۰تومان"
جلیقه دورو کوک دوزی,جلیقه دورو کوک دوزی آبی و کرم,https://diza.gallery/product-2366/mahboub_vest_Ou_Diza#568074226,او,"۴,۲۰۰,۰۰۰تومان"
جلیقه دورو کوک دوزی,جلیقه دورو کوک دوزی زرشکی و طلایی,https://diza.gallery/product-2366/mahboub_vest_Ou_Diza#652136589,او,"۴,۲۰۰,۰۰۰تومان"
شلوار دلبر گلچهره,شلوار دلبر گلچهره کتان سیاه,https://diza.gallery/product-2367/delbar_trousars_Ou_Diza#679852268,او,"۲,۵۰۰,۰۰۰تومان"
کراپ تاپ زنبورک,کراپ تاپ زنبورک,https://diza.gallery/product-2368/zanboor_croptop_Gownbad_Diza#4689074257,GONBAD,ناموجود
تاپ ارگانزا زری,تاپ ارگانزا زری,https://diza.gallery/product-2369/shiny_croptop_Pari_Diza#35790631368,Pari,"۱,۵۰۰,۰۰۰تومان"
شلوار ارگانزا زری,شلوار ارگانزا زری,https://diza.gallery/product-2370/shiny_trousars_Pari_Diza#54114790632,Pari,"۱,۹۰۰,۰۰۰تومان"
گوشواره کاربان سه بعدی,گوشواره کاربان سه بعدی برنز,https://diza.gallery/product-2373/kaarrban_earrings_Raahdesign_Diza#35789072456,Raah design,"۱,۱۵۰,۰۰۰تومان"
گوشواره کاربان سه بعدی,گوشواره کاربان سه بعدی استیل,https://diza.gallery/product-2373/kaarrban_earrings_Raahdesign_Diza#8632235783,Raah design,"۱,۱۵۰,۰۰۰تومان"
گوشواره کاربان سه بعدی,گوشواره کاربان سه بعدی سنگ,https://diza.gallery/product-2373/kaarrban_earrings_Raahdesign_Diza#86323579,Raah design,"۱,۱۵۰,۰۰۰تومان"
دامن تافته ابریشم,دامن تافته ابریشم صورتی,https://diza.gallery/product-2374/pink_flower_skirt_Ou_Diza#4609653236,او,"۱,۹۵۰,۰۰۰تومان"
شلوارک کی دخت,شلوارک کی دخت,https://diza.gallery/product-2375/keydokht_green_shorts_Zee_Diza#642125793,Zee,"۹۸۰,۰۰۰تومان"
شومیز هزاران را چه شد,شومیز هزاران را چه شد سفید,https://diza.gallery/product-2378/white_little_bird_Blouse_Ou_Diza#4213579043,او,"۲,۶۰۰,۰۰۰تومان"
کت دستبافت ابریشم شعله به جان,کت دستبافت ابریشم شعله به جان شیری,https://diza.gallery/product-2380/milky_abrisham_blazer_Ou_Diza#4579073267,او,ناموجود
کلاه سوزن دوزی لوزی,کلاه سوزن دوزی لوزی,https://diza.gallery/product-2382/louzi_hat_Zi_Diza#63215908537,zi,"۱,۲۰۰,۰۰۰تومان"
شلوار تافته ابریشم چین دار,شلوار تافته ابریشم چین دار فیروزه ای,https://diza.gallery/product-2395/silk_golab_trousars_Ou_Diza#542467808753,او,ناموجود
شلوار تافته ابریشم چین دار,شلوار تافته ابریشم چین دار نارنجی,https://diza.gallery/product-2395/silk_golab_trousars_Ou_Diza#74235897436,او,ناموجود
کمربند مخمل ابریشم دستبافت,کمربند مخمل ابریشم دستبافت قرمز و آبی,https://diza.gallery/product-2396/pink_rose_belt_Ou_Diza#346085256805,او,"۳,۰۰۰,۰۰۰تومان"
بلوز تور طلایی,بلوز تور طلایی,https://diza.gallery/product-2397/gold_tulle_blouse_Pari_Diza#3469084268,Pari,"۹۰۰,۰۰۰تومان"
کمربند مخمل ابریشم دستبافت,کمربند مخمل ابریشم دستبافت قرمز و صورتی,https://diza.gallery/product-2398/pink_rose_belt_Ou_Diza#69086200157,او,ناموجود
تاپ تور با گلدوزی بهارنارنج,تاپ تور با گلدوزی بهارنارنج,https://diza.gallery/product-2399/orange_blossom_shirt_zi_Diza#59800743,zi,ناموجود
گوشواره دایره برجسته,گوشواره دایره برجسته سفید و سبز,https://diza.gallery/product-2400/circle_earrings_Asoo_Diza#46861129635,ASOO,"۵۰۰,۰۰۰تومان"
گوشواره دایره برجسته,گوشواره دایره برجسته مشکی و قرمز,https://diza.gallery/product-2400/circle_earrings_Asoo_Diza#57907421578,ASOO,ناموجود
گوشواره چهارگوش سبزه,گوشواره چهارگوش سبزه,https://diza.gallery/product-2403/sabzeh_earrings_Asoo_Diza#57907213774,ASOO,"۴۵۰,۰۰۰تومان"
بلوز تور گلدوزی بنفشه,بلوز تور گلدوزی بنفشه,https://diza.gallery/product-2404/banafsheh_beige_blouse_Ze_Diza#752256804,ز,"۱,۰۰۰,۰۰۰تومان"
کروات گوزن,کروات گوزن زرشکی,https://diza.gallery/product-2405/Black_tie_Merno_Diza#457990632699,Merno,"۱,۵۰۰,۰۰۰تومان"
کروات گوزن,کروات گوزن مشکی,https://diza.gallery/product-2405/Black_tie_Merno_Diza#7532590043,Merno,"۱,۵۰۰,۰۰۰تومان"
بلوز گلدوزی و سوزن دوزی,بلوز گلدوزی و سوزن دوزی,https://diza.gallery/product-2406/beige_floral_blouse_Merno_Diza#74236085,Merno,"۳,۸۵۰,۰۰۰تومان"
جلیقه سوزندوزی دست باف,جلیقه سوزندوزی دست باف,https://diza.gallery/product-2407/colorful_vest_Merno_Diza#4680753790,Merno,"۷,۱۰۰,۰۰۰تومان"
پیراهن تورخالدار گلدوزی,پیراهن تورخالدار گلدوزی سیاه,https://diza.gallery/product-2408/black_polka_dress_Ze_Diza#721246897532,ز,"۲,۰۰۰,۰۰۰تومان"
شلوار حریر گل آبی,شلوار حریر گل آبی,https://diza.gallery/product-2411/blue_floral_trousars_Ze_Diza#67906425798,ز,"۱,۶۵۰,۰۰۰تومان"
شومیز حریر گل آبی,شومیز حریر گل آبی,https://diza.gallery/product-2412/blue_floral_shirt_Ze_Diza#4680532579654,ز,"۱,۵۰۰,۰۰۰تومان"
شلوار سبز براق,شلوار سبز براق,https://diza.gallery/product-2413/green_trousars_Pari_Diza#765214690634,Pari,ناموجود
گوشواره دایره قرمز و سیاه,گوشواره دایره قرمز و سیاه,https://diza.gallery/product-2414/black_and_red_earrings_Asoo_Diza#46907421468,ASOO,"۳۸۰,۰۰۰تومان"
گوشواره بیضی پرکار,گوشواره بیضی پرکار سبز,https://diza.gallery/product-2415/oval_earrings_Asoo_Diza#345799532,ASOO,"۴۳۰,۰۰۰تومان"
گوشواره بیضی پرکار,گوشواره بیضی پرکار مشکی,https://diza.gallery/product-2415/oval_earrings_Asoo_Diza#5790753689,ASOO,"۴۳۰,۰۰۰تومان"
کمربند سوزن دوزی,کمربند سوزن دوزی,https://diza.gallery/product-2416/3clours_belt_Merno_Diza#32479007438,Merno,"۱,۲۰۰,۰۰۰تومان"
گوشواره دایره پرمنجوق,گوشواره دایره پرمنجوق,https://diza.gallery/product-2417/green_circle_earrings_Asoo_Diza#23569054389,ASOO,"۳۸۰,۰۰۰تومان"
سارافون دورنگ یاس,سارافون دورنگ یاس,https://diza.gallery/product-2418/Yaas_dress_Ze_Diza#347908753369,ز,"۱,۲۰۰,۰۰۰تومان"
کلاه پرنده تافته سوزن دوزی,کلاه پرنده تافته سوزن دوزی,https://diza.gallery/product-2419/Blue_bird_hat_Pari_Diza#357907532168,Pari,"۹۰۰,۰۰۰تومان"
دامن تور سبز با کمر پته,دامن تور سبز با کمر پته,https://diza.gallery/product-2420/green_tulle_peteh_skirt_eliot_Diza#6798086536,ELIUOT,"۴,۷۰۰,۰۰۰تومان"
دامن تور سورمه ای پته,دامن تور سورمه ای پته,https://diza.gallery/product-2421/gray_peteh_skirt_Eliot_Diza#56907532257,ELIUOT,"۴,۸۰۰,۰۰۰تومان"
کت مخمل پته و تور,کت مخمل پته و تور سورمه ای,https://diza.gallery/product-2422/velvet_tulle_blazer_Eliot_Diza#2468908642,ELIUOT,"۵,۸۰۰,۰۰۰تومان"
شلوار مخمل پولک سبز پته,شلوار مخمل پولک سبز پته,https://diza.gallery/product-2423/green_velvet_trousars_eliot_Diza#679076325679,ELIUOT,"۴,۶۵۰,۰۰۰تومان"
بلوز پته بته جقه آستین پفی,بلوز پته بته جقه آستین پفی,https://diza.gallery/product-2424/petteh_bottehjegheh_blouse_Eliot_Diza#68907522568,ELIUOT,"۵,۵۰۰,۰۰۰تومان"
جلیقه مخمل و پته,جلیقه مخمل و پته,https://diza.gallery/product-2425/green_red_peteh_vest_Eliot_Diza#6522679532,ELIUOT,"۴,۸۵۰,۰۰۰تومان"
